User,TweetID,Date,Tweet Text,Compound Score,Positive Score,Negative Score,Neutal Score,Tweets Ago
CBS,1005965967711657985,Mon Jun 11 00:12:31 +0000 2018,Andrew Garfield wins Best Leading Actor in a Play. #TonyAwards @angelsbway https://t.co/s2VQnw6IPP,0.8834,0.563,0.0,0.437,58
CBS,1005964491224305665,Mon Jun 11 00:06:39 +0000 2018,"RT @nightingalen: Love this opening song! @joshgroban
@SaraBarreilles 
#TonyAwards",0.6696,0.36,0.0,0.64,59
CBS,1005963888188198912,Mon Jun 11 00:04:15 +0000 2018,✨ @joshgroban and @SaraBareilles take the stage to begin an unforgettable evening. #TonyAwards https://t.co/y9uzlK2DzO,0.0,0.0,0.0,1.0,60
CBS,995653948580151296,Sun May 13 13:16:14 +0000 2018,"Happy #MothersDay to the moms who comfort us, understand us, and keep us centered. We ❤️ you. https://t.co/4YDmZrTGIC",0.7351,0.279,0.0,0.721,61
CBS,995076249159528448,Fri May 11 23:00:40 +0000 2018,The more the merrier! CBS has ordered five more shows that just might become your new favorites next season:… https://t.co/2g5OSj2xPu,0.7245,0.252,0.0,0.748,62
CBS,995044660912373760,Fri May 11 20:55:08 +0000 2018,Thinking about the @BlueBloods_CBS season finale like… Don’t miss the surprising reveal TONIGHT at 10/9c. https://t.co/8ExkPFpnFj,0.128,0.119,0.09,0.791,63
CBS,994716533547974656,Thu May 10 23:11:17 +0000 2018,"Double the @MomCBS, double the fun! Anyone else feel like they hit the jackpot with the back-to-back Season Finale… https://t.co/ebq8WJLKGf",0.7263,0.253,0.0,0.747,64
CBS,994659380418101248,Thu May 10 19:24:10 +0000 2018,"2 suitors, 1 Meemaw and 1 Sheldon. You won’t want to miss the season finale of @YoungSheldon tonight at 8:30/7:30c. https://t.co/Hht2yRE7ly",-0.0772,0.069,0.085,0.847,65
CBS,994639061863227393,Thu May 10 18:03:26 +0000 2018,Broadway's Biggest Night is around the corner! Who are you hoping to see? #TonyAwards2018 ✨ https://t.co/KLT8QCxWcK,0.4753,0.181,0.0,0.819,66
CBS,994600615450820608,Thu May 10 15:30:40 +0000 2018,"The big day is finally here, and you’re invited. 👰 Make sure to tune in to the @bigbangtheory’s star-studded #ShAmy… https://t.co/la9E6tvQ5b",0.3182,0.108,0.0,0.892,67
CBS,994329918342246400,Wed May 09 21:35:00 +0000 2018,"Before the #ShAmy wedding tomorrow, the @bigbangtheory stars &amp; special guests play a game of ""yay or nay"" with thes… https://t.co/ZpCM16qOyT",0.8176,0.333,0.0,0.667,68
CBS,994300069422747648,Wed May 09 19:36:24 +0000 2018,Get ready for more laughs! Learn more about the two new comedies coming to CBS: https://t.co/cpT3fd2RH5 https://t.co/NGrcp803zW,0.8395,0.391,0.0,0.609,69
CBS,993980592206184449,Tue May 08 22:26:55 +0000 2018,"Goodbyes are never easy.  After 15 seasons, don’t miss Abby’s final episode of @NCIS_CBS tonight at 8/7c.  https://t.co/GTGj2YRJA1",-0.4599,0.0,0.2,0.8,70
CBS,993942497133907968,Tue May 08 19:55:32 +0000 2018,Will you be watching the @BullCBS Season 2 Finale tonight at 9/8c? RT if your answer is yes! https://t.co/OxnyEDVsKj,0.4574,0.15,0.0,0.85,71
CBS,993902934990569473,Tue May 08 17:18:20 +0000 2018,RT @thegoodfight: Listening to #QueenBaranski read fan tweets is like poetry. 😍 Warning: this video will give you ALL the feels. ☺️❤️ #TheG…,0.34,0.183,0.092,0.725,72
CBS,993548602675871744,Mon May 07 17:50:20 +0000 2018,"RT @KevinCanWaitCBS: Season 2 of #KevinCanWait comes to a close tonight, and @KevinJames and @LeahRemini have A LOT to say about it. https:…",0.0,0.0,0.0,1.0,73
CBS,992509168652255233,Fri May 04 21:00:00 +0000 2018,Spend your Friday night with this dynamic duo! Tune in to the season finale of @MacGyverCBS at 8/7c on CBS and CBS… https://t.co/AfWUVo4GSu,0.5093,0.13,0.0,0.87,74
CBS,992474489471492096,Fri May 04 18:42:12 +0000 2018,RT @undercover_cbs: Get ready for the series premiere of #CelebrityBoss in just seven days! How would you react if your favorite celebrity…,0.6996,0.225,0.0,0.775,75
CBS,992415727603847171,Fri May 04 14:48:42 +0000 2018,The force is strong on the set of @bigbangtheory! #MayThe4thBeWithYou https://t.co/uYyXKtuVCM,0.5562,0.264,0.0,0.736,76
CBS,991755206189727744,Wed May 02 19:04:01 +0000 2018,RT @thegoodfight: The fight's not over yet. #TheGoodFight is renewed for Season 3. https://t.co/gUrDeA5KQP,0.0,0.0,0.0,1.0,77
CBS,991454929133879296,Tue May 01 23:10:50 +0000 2018,RT @TKOCBS: Both @hwventure and @janemun have been named Executive Producers and showrunners of #TKO: TOTAL KNOCK OUT! Learn more about the…,0.0,0.0,0.0,1.0,78
CBS,991376415751684096,Tue May 01 17:58:51 +0000 2018,"RT @StrangeAngel: Sex. Magick. Rocket Science. #StrangeAngel launches June 14, only on CBS All Access. https://t.co/I3sqWMASxl https://t.co…",0.0,0.0,0.0,1.0,79
CBS,991335554280140800,Tue May 01 15:16:28 +0000 2018,"Broadway's Biggest Night will honor the best in theatre on Sunday, June 10! Here are the nominees for the… https://t.co/tCiNaLGIvq",0.8268,0.299,0.0,0.701,80
CBS,985638908041064448,Sun Apr 15 22:00:02 +0000 2018,Tonight's the night! Tune in at 8/7c to see @reba and all your favorite country artists take Vegas by storm at the… https://t.co/UlPpES5eN8,0.5093,0.13,0.0,0.87,81
CBS,985623801835802630,Sun Apr 15 21:00:01 +0000 2018,The anticipation is real. Just three hours away from the 53rd #ACMawards! Tune in at 8/7c on CBS All Access:… https://t.co/9os3PJ4pyQ,0.1759,0.078,0.0,0.922,82
CBS,985608703792570369,Sun Apr 15 20:00:01 +0000 2018,"Are you ready to party with @dariusrucker in a few hours at the #ACMawards? Watch the show LIVE at 8/7c on CBS, or… https://t.co/xAGKgZFRoD",0.6369,0.198,0.0,0.802,83
CBS,985548304397275137,Sun Apr 15 16:00:01 +0000 2018,Look out for @LukeBryanOnline's performance tonight at the 53rd #ACMawards! https://t.co/dgxgsfj5Hg,0.0,0.0,0.0,1.0,84
CBS,985291613697183744,Sat Apr 14 23:00:01 +0000 2018,Are you as excited for the #ACMawards as @KelseaBallerini? This Female Vocalist Of The Year nominee is taking the s… https://t.co/JSj5jGH25H,0.34,0.107,0.0,0.893,85
CBS,985253104466587648,Sat Apr 14 20:26:59 +0000 2018,Watch @Jason_Aldean and @ThomasRhett take a break from rehearsals to spend quality time with Route 91 Survivors.… https://t.co/TiDfaYxJUm,0.0,0.0,0.0,1.0,86
CBS,985220441613549569,Sat Apr 14 18:17:12 +0000 2018,Country's brightest stars like @ThomasRhett are ready to pour their hearts out during their performances tomorrow n… https://t.co/m3zOG8M8lw,0.8402,0.375,0.0,0.625,87
CBS,985155717182230529,Sat Apr 14 14:00:00 +0000 2018,You’re invited to Country Music's Party of the Year®! Here's everything you need to know before watching the 53rd… https://t.co/Xr4iamFD7t,0.4574,0.136,0.0,0.864,88
CBS,984922587019886598,Fri Apr 13 22:33:38 +0000 2018,Get excited! @NCIS_CBS has been renewed for Season 16. https://t.co/JnL0D0vMsV,0.4003,0.23,0.0,0.77,89
CBS,984914748905934848,Fri Apr 13 22:02:29 +0000 2018,What goes into putting on an extraordinary show like the 53rd #ACMawards? Head behind the scenes with the executive… https://t.co/2sFRfYNAku,0.3612,0.116,0.0,0.884,90
CBS,984911577563348992,Fri Apr 13 21:49:53 +0000 2018,Enjoy this #FlashbackFriday revisiting @ThomasRhett @KaceyMusgraves and more of country's biggest names for their f… https://t.co/cnCQBnP1xI,0.4939,0.176,0.0,0.824,91
CBS,984882545501257728,Fri Apr 13 19:54:31 +0000 2018,"Host of the 53rd #ACMawards @reba is ready for ""family, friends, and getting together"" this Sunday! https://t.co/y25ZipnL32",0.7088,0.282,0.0,0.718,92
CBS,984850371297271809,Fri Apr 13 17:46:40 +0000 2018,It's almost time for Broadway's Biggest Night! @katharinemcphee and @leslieodomjr are set to announce nominations f… https://t.co/oHbuSD5ijc,0.0,0.0,0.0,1.0,93
CBS,984838174160568320,Fri Apr 13 16:58:12 +0000 2018,"In two days, Vocal Group Of The Year nominee @ladyantebellum will be serenading fans from the 53rd #ACMawards stage… https://t.co/ku9cnef29x",0.0,0.0,0.0,1.0,94
CBS,984536638104649728,Thu Apr 12 21:00:00 +0000 2018,"In just a few days, country superstar @KeithUrban will take center stage with @juliamichaels to perform his new sin… https://t.co/he6TsePMgA",0.0,0.0,0.0,1.0,95
CBS,984506448356040707,Thu Apr 12 19:00:03 +0000 2018,Country star @MarenMorris lit up the stage in honor of @eltonofficial and she's about to belt it out again at the 5… https://t.co/OkGaL9MlB2,0.4939,0.127,0.0,0.873,96
CBS,984492890951860224,Thu Apr 12 18:06:10 +0000 2018,"Comedian, actor, and global superstar @KevinHart4real will host CBS’ new TV competition TKO: TOTAL KNOCK OUT! Learn… https://t.co/0XfMAoakDM",0.4389,0.145,0.0,0.855,97
CBS,984463391564546048,Thu Apr 12 16:08:57 +0000 2018,You may be surprised to learn some of your favorite TV stars have deep southern roots and a love for country music.… https://t.co/rCoNVI0qeT,0.8442,0.324,0.0,0.676,98
CBS,984209335772262400,Wed Apr 11 23:19:26 +0000 2018,RT @TheTalkCBS: WATCH: @Reba McEntire AND @kelly_clarkson will be singing a duet together at the #ACMs! Check out which song they chose 👍 h…,0.0,0.0,0.0,1.0,99
CBS,984195548587503616,Wed Apr 11 22:24:38 +0000 2018,"This Sunday night, @carrieunderwood will be taking the stage to share her soon-to-be-released single live at the 53… https://t.co/NRS6RAaKZK",0.296,0.109,0.0,0.891,100
CNN,1023615470987956225,Sun Jul 29 17:05:20 +0000 2018,This man built a floating bicycle so he could clean trash from a river in order to raise awareness about plastic po… https://t.co/s70T5FO2pZ,0.4522,0.129,0.0,0.871,1
CNN,1023612471070916608,Sun Jul 29 16:53:25 +0000 2018,Trump's 2020 campaign denies reports that it is producing flags in China https://t.co/OoiPiKjcFf https://t.co/FlJ4efPygH,-0.4215,0.0,0.177,0.823,2
CNN,1023609316111261697,Sun Jul 29 16:40:53 +0000 2018,"Trump lawyer Rudy Giuliani once praised Michael Cohen as 'honest,' but now says Cohen has 'lied all his life'… https://t.co/AuzdI38OLV",-0.3182,0.089,0.145,0.766,3
CNN,1023606880457957378,Sun Jul 29 16:31:12 +0000 2018,What you need to know about 'stand your ground' laws https://t.co/ouj4Dp8ots https://t.co/cd2fY6FhNZ,0.0,0.0,0.0,1.0,4
CNN,1023603218914439168,Sun Jul 29 16:16:39 +0000 2018,"The United Nations has verified 7,000 cases of children either killed or maimed in Syria's seven-year war, but says… https://t.co/5DDdEc5z8S",-0.5106,0.079,0.216,0.705,5
CNN,1023600052202336257,Sun Jul 29 16:04:04 +0000 2018,Palestinian teen activist Ahed Tamimi has been released from an Israeli prison after serving an 8-month prison sent… https://t.co/AvPuJbaTDm,-0.765,0.0,0.28,0.72,6
CNN,1023597581237149698,Sun Jul 29 15:54:15 +0000 2018,5 metrics that suggest Democrats are poised for big wins 100 days to the midterms | Analysis by @ForecasterEnten… https://t.co/SEzQTXjMmZ,0.6908,0.263,0.0,0.737,7
CNN,1023594014266851328,Sun Jul 29 15:40:05 +0000 2018,"A manhunt is underway for two suspects accused of killing three people and injuring seven others in New Orleans, th… https://t.co/CNYraRdA9T",-0.8402,0.0,0.346,0.654,8
CNN,1023591865654816768,Sun Jul 29 15:31:32 +0000 2018,"On this day in 1958, President Dwight D. Eisenhower signed the National Aeronautics and Space Act, which establishe… https://t.co/TpVjqvFWso",0.0,0.0,0.0,1.0,9
CNN,1023587746424741889,Sun Jul 29 15:15:10 +0000 2018,There are 100 days to the midterm election. Here's what to watch: https://t.co/yqi6ZX3a41 https://t.co/PgkWJY6vbC,0.0,0.0,0.0,1.0,10
CNN,1023584238459936768,Sun Jul 29 15:01:14 +0000 2018,Civil rights icon and Georgia congressman Rep. John Lewis has been hospitalized but is expected to be released late… https://t.co/Y8KpPUJefT,0.0,0.0,0.0,1.0,11
CNN,1023584207380070400,Sun Jul 29 15:01:06 +0000 2018,A clinical trial run by UCLA is testing a potentially pioneering form of immunotherapy that could turn a patient's… https://t.co/ILFbFlqJXL,0.0,0.0,0.0,1.0,12
CNN,1023582968059768832,Sun Jul 29 14:56:11 +0000 2018,"2018 is on pace to be the fourth hottest year on record, according to data from the National Oceanic and Atmospheri… https://t.co/K6FMntJR1t",0.0,0.0,0.0,1.0,13
CNN,1023578921277816832,Sun Jul 29 14:40:06 +0000 2018,Recep Tayyip Erdogan denies that Turkey has agreed to free a detained American pastor as part of a possible deal wi… https://t.co/iiiT1mdcfX,-0.0258,0.201,0.204,0.595,14
CNN,1023576408545812496,Sun Jul 29 14:30:07 +0000 2018,A 12-year-old boy who can't speak wrote a book with his eyes https://t.co/GmvT6OSsUY https://t.co/t1w6FJR6iN,0.0,0.0,0.0,1.0,15
CNN,1023574485344178176,Sun Jul 29 14:22:29 +0000 2018,President Trump threatens to push the government into shutdown ahead of the coming appropriations deadline if Congr… https://t.co/F4KsOZEbdv,-0.3818,0.0,0.133,0.867,16
CNN,1023572878887927814,Sun Jul 29 14:16:06 +0000 2018,What sparks your curiosity? See how Steve Jobs and other curious entrepreneurs revolutionized our world through tec… https://t.co/J3649I6KqG,0.3182,0.119,0.0,0.881,17
CNN,1023568884631257088,Sun Jul 29 14:00:13 +0000 2018,Palestinian teenage activist Ahed Tamimi has been freed from an Israeli prison after serving an eight-month prison… https://t.co/KkXsei7Zl0,-0.1531,0.123,0.15,0.727,18
CNN,1023565523165081601,Sun Jul 29 13:46:52 +0000 2018,The former mayor of New Orleans Mitch Landrieu says he is a “radical centrist”: “I don’t think abolishing ICE is a… https://t.co/t7L2vJiZPw,0.0,0.0,0.0,1.0,19
CNN,1023565328406794240,Sun Jul 29 13:46:05 +0000 2018,Three new polls show bad news for Republicans ahead of the midterm elections https://t.co/xbfpqVTIp4 https://t.co/3fCfLLjM2d,-0.5423,0.0,0.2,0.8,20
CNN,1023493582886461440,Sun Jul 29 09:01:00 +0000 2018,This man built a floating bicycle so he could clean trash from a river in order to raise awareness about plastic po… https://t.co/vXuMxRi7zo,0.4522,0.129,0.0,0.871,21
CNN,1023493397900918786,Sun Jul 29 09:00:16 +0000 2018,"We haven't seen their faces. We don't know their names. We only know a number: 711.

That's how many immigrant kids… https://t.co/4SSojsVPJm",0.0772,0.061,0.0,0.939,22
CNN,1023486036121280512,Sun Jul 29 08:31:01 +0000 2018,"""A huge statue of Jeff Goldblum is not something you see in London every day."" A 25-foot, 330-pound statue of Goldb… https://t.co/mnQoDJs0u1",0.3182,0.103,0.0,0.897,23
CNN,1023485810107133952,Sun Jul 29 08:30:07 +0000 2018,"The United Nations has verified 7,000 cases of children either killed or maimed in Syria's seven-year war, but says… https://t.co/OrCG9tPiU5",-0.5106,0.079,0.216,0.705,24
CNN,1023478512643203072,Sun Jul 29 08:01:07 +0000 2018,Coke is raising soda prices because of aluminum tariffs https://t.co/y0dPF73sXZ https://t.co/RyRcEwyR2z,0.0,0.0,0.0,1.0,25
CNN,1023470933187616768,Sun Jul 29 07:31:00 +0000 2018,"Watch the moment thousands of sardines jumped out of the water in a fishing port in Taipei, Taiwan… https://t.co/OpD9bbV19r",0.0,0.0,0.0,1.0,26
CNN,1023470732808998913,Sun Jul 29 07:30:12 +0000 2018,Police have responded to at least 125 calls in the past five years alleging sex offenses at shelters that house imm… https://t.co/biWbKrI5Kj,-0.3612,0.0,0.106,0.894,27
CNN,1023463403082395648,Sun Jul 29 07:01:04 +0000 2018,Here's how to help the victims of the Greece wildfires https://t.co/9MXfHiMdF5 https://t.co/S7Ung3gltf,0.1027,0.18,0.153,0.667,28
CNN,1023455833810763778,Sun Jul 29 06:31:00 +0000 2018,"It’s like a real-life Iron Man. This flying suit was built using 3D printed parts, specialist electronics and five… https://t.co/jbrP6eydHC",0.3612,0.122,0.0,0.878,29
CNN,1023455610522755072,Sun Jul 29 06:30:07 +0000 2018,"A teen broke into a home in California shortly after midnight and woke a sleeping couple to ask to use their Wi-Fi,… https://t.co/YIxTY6vcQf",-0.4215,0.0,0.128,0.872,30
CNN,1023448301855756288,Sun Jul 29 06:01:04 +0000 2018,"Three former US secretaries of state -- Madeleine Albright, Colin Powell and Hillary Clinton -- will appear togethe… https://t.co/AdlYPx1TDn",0.0,0.0,0.0,1.0,31
CNN,1023440734458802177,Sun Jul 29 05:31:00 +0000 2018,"This is Japan's art island, where the museums were custom-built to exhibit famous works https://t.co/sjvAj0BSK3 https://t.co/OK5wzp8Cp4",0.0,0.0,0.0,1.0,32
CNN,1023440512269934594,Sun Jul 29 05:30:07 +0000 2018,A church put Jesus in a cage to protest immigration policies. He was replaced with a mirror. https://t.co/N24WEas0Ii https://t.co/kqxKasstG2,-0.25,0.0,0.118,0.882,33
CNN,1023433211790217217,Sun Jul 29 05:01:06 +0000 2018,A new study supports what most dog owners already know: Your pup rushes to your side faster than usual if he or she… https://t.co/1oDgAQA5D5,0.3612,0.102,0.0,0.898,34
CNN,1023425634574319616,Sun Jul 29 04:31:00 +0000 2018,These aerial photos show human impact on Earth https://t.co/QuBdlOCJJ8 https://t.co/wTvn7Twd96,0.0,0.0,0.0,1.0,35
CNN,1023425408929284096,Sun Jul 29 04:30:06 +0000 2018,"Pope Francis has accepted the resignation of Cardinal Theodore McCarrick, who led the Archdiocese of Washington, af… https://t.co/j16qgiK4Sl",-0.0258,0.103,0.108,0.788,36
CNN,1023425132738564096,Sun Jul 29 04:29:00 +0000 2018,Civil rights icon and Georgia congressman Rep. John Lewis has been hospitalized but is expected to be released Sund… https://t.co/fx1hQ5XQei,0.0,0.0,0.0,1.0,37
CNN,1023418108541845504,Sun Jul 29 04:01:05 +0000 2018,"Putin gave Trump a soccer ball during a news conference in Helsinki, Finland -- and the ball may have contained a t… https://t.co/mz66EOE4UI",0.0,0.0,0.0,1.0,38
CNN,1023415176320765952,Sun Jul 29 03:49:26 +0000 2018,"At least three people are dead and seven injured after a shooting in New Orleans, city police spokesman says https://t.co/w8yKRL7Ui5",-0.7906,0.0,0.292,0.708,39
CNN,1023414087085182976,Sun Jul 29 03:45:07 +0000 2018,"How a small-town French psychic became the face -- and, her family says, a victim -- of a $200 million scam… https://t.co/B73KZbED0O",-0.2732,0.0,0.104,0.896,40
CNN,1023271897268674560,Sat Jul 28 18:20:06 +0000 2018,"Northern California's deadly Carr Fire nearly doubled in size to 80,906 acres Saturday as authorities searched for… https://t.co/RRihhtpoFo",-0.34,0.0,0.124,0.876,41
CNN,1023268825314336769,Sat Jul 28 18:07:54 +0000 2018,"Pope Francis has accepted the resignation of Cardinal Theodore McCarrick, who led the Archdiocese of Washington, af… https://t.co/JTA4MctcKE",-0.0258,0.103,0.108,0.788,42
CNN,1023264329347547138,Sat Jul 28 17:50:02 +0000 2018,"""She doesn't want to let go."" A mourning orca mom carried her dead baby for days through the ocean… https://t.co/TxjQGR3SqJ",-0.8137,0.0,0.345,0.655,43
CNN,1023261843199021056,Sat Jul 28 17:40:09 +0000 2018,"Disney has announced the cast for 'Star Wars: Episode IX,' the next chapter from the galaxy far, far away -- and it… https://t.co/gO7K2xE0RB",-0.5574,0.0,0.141,0.859,44
CNN,1023259349211328519,Sat Jul 28 17:30:14 +0000 2018,"2018 is on pace to be the fourth hottest year on record, according to data from the National Oceanic and Atmospheri… https://t.co/GbLcnbvugi",0.0,0.0,0.0,1.0,45
CNN,1023256801402347525,Sat Jul 28 17:20:07 +0000 2018,"A North Miami Beach police officer arrested after allegedly kicking a pregnant woman in the stomach has been fired,… https://t.co/BFoRa5Kgo1",-0.4767,0.0,0.154,0.846,46
CNN,1023254280973824001,Sat Jul 28 17:10:06 +0000 2018,What was meant to be a celebratory tour of the Midwest on Thursday turned sour for President Trump when he learned… https://t.co/75MstTZIJ7,0.0,0.0,0.0,1.0,47
CNN,1023251769487486977,Sat Jul 28 17:00:07 +0000 2018,"Women turned out in force in Pakistan's general election this week, shoving aside often decades of patriarchy and t… https://t.co/i8yP6960f1",0.0,0.0,0.0,1.0,48
CNN,1023251004341379074,Sat Jul 28 16:57:05 +0000 2018,"Listen to the soothing sounds of the sun. Scientists mapped vibrations that form the ""low, pulsing hum of our star'… https://t.co/5BvhTJjD4x",0.3182,0.103,0.0,0.897,49
CNN,1023250495652225029,Sat Jul 28 16:55:03 +0000 2018,"We haven't seen their faces. We don't know their names. We only know a number: 711.

That's how many immigrant kids… https://t.co/LohivJ3I11",0.0772,0.061,0.0,0.939,50
CNN,1023247039625191424,Sat Jul 28 16:41:19 +0000 2018,"""I think a lot of people are tired of hearing ... the adults talk"": NBA star Carmelo Anthony tells @VanJones68 that… https://t.co/qV0YO4kvnW",-0.4404,0.0,0.127,0.873,51
CNN,1023246177305849856,Sat Jul 28 16:37:54 +0000 2018,Eric Holder says he's interested in being president. And he thinks he has what it takes. https://t.co/xZUmQKJvig https://t.co/7GiWKLxc3N,0.4019,0.137,0.0,0.863,52
CNN,1023240972451364864,Sat Jul 28 16:17:13 +0000 2018,"Inside Alaska's battles over land, sea and life https://t.co/JC4yFR3jCS https://t.co/zMCJ60lY97",-0.3818,0.0,0.224,0.776,53
CNN,1023236966387777538,Sat Jul 28 16:01:18 +0000 2018,"Ximena Barreto, a far-right pundit appointed to a communications post at the Department of Health and Human Service… https://t.co/S0qGNi2sBV",0.0,0.0,0.0,1.0,54
CNN,1023235094541164546,Sat Jul 28 15:53:51 +0000 2018,"Growing homophobia will fuel the HIV epidemic, experts fear https://t.co/aCsZoWXygT",-0.3612,0.132,0.248,0.62,55
CNN,1023231890394939392,Sat Jul 28 15:41:08 +0000 2018,"How a small-town French psychic became the face -- and, her family says, a victim -- of a $200 million scam… https://t.co/ta3MY4ZMmg",-0.2732,0.0,0.104,0.896,56
CNN,1023229897316200449,Sat Jul 28 15:33:12 +0000 2018,"'Recovering addict' secretly treats a table of EMTs to breakfast, bringing them to tears https://t.co/SQi6Mr5fKi https://t.co/yuBxc34RzI",-0.2263,0.0,0.119,0.881,57
CNN,1023227223518666752,Sat Jul 28 15:22:35 +0000 2018,A 12-year-old boy who can't speak wrote a book with his eyes https://t.co/eBAdQUz4AR https://t.co/rpWg9UT3ly,0.0,0.0,0.0,1.0,58
CNN,1023224073608998918,Sat Jul 28 15:10:04 +0000 2018,Demi Lovato remains in the hospital following an apparent drug overdose at her home on Tuesday… https://t.co/qxU3vvduIv,0.0,0.0,0.0,1.0,59
CNN,1023222363716898817,Sat Jul 28 15:03:16 +0000 2018,"The longest total lunar eclipse of the century concluded Friday night, showcasing a blood moon for most of the East… https://t.co/6A06j2CH3N",0.0,0.0,0.0,1.0,60
CNN,1023010990697443331,Sat Jul 28 01:03:21 +0000 2018,"""She doesn't want to let go."" A mourning orca mom carried her dead baby for days through the ocean… https://t.co/PC7ucFsSOK",-0.8137,0.0,0.345,0.655,61
CNN,1023007901013696519,Sat Jul 28 00:51:04 +0000 2018,"New York authorities have moved to oust Spectrum, the state's largest TV and internet service provider, claiming th… https://t.co/dkc1H678oO",0.0,0.0,0.0,1.0,62
CNN,1023005390294921217,Sat Jul 28 00:41:06 +0000 2018,"This concrete (yes, concrete) is going high-tech https://t.co/JdDng0Bqmt https://t.co/Ijc7R29kGX",0.0,0.0,0.0,1.0,63
CNN,1023003457115045889,Sat Jul 28 00:33:25 +0000 2018,The best travel photos of 2018 (so far) https://t.co/BWQLgHdgV6 https://t.co/fBvZ3TnRwC,0.6369,0.318,0.0,0.682,64
CNN,1023000354064093185,Sat Jul 28 00:21:05 +0000 2018,Experts say algae is the food of the future. Here's why. https://t.co/JtUSUCgz2z https://t.co/OgOn7R8jAs,0.0,0.0,0.0,1.0,65
CNN,1022998402433523713,Sat Jul 28 00:13:20 +0000 2018,"RT @OutFrontCNN: ""These are allegations that are very, very heavily corroborated ... they're backed through paper trails and multiple witne…",0.0258,0.055,0.0,0.945,66
CNN,1022997967005859840,Sat Jul 28 00:11:36 +0000 2018,CNN's Jeanne Moos reports on why one part of a recording of President Trump has gotten so much attention… https://t.co/rJ9z2GYxfI,0.0,0.0,0.0,1.0,67
CNN,1022995918730219521,Sat Jul 28 00:03:28 +0000 2018,"Nigeria, Africa's most populous nation, will be the first on the continent to receive Google's free public Wi-Fi se… https://t.co/mphsRW4jYU",0.5106,0.148,0.0,0.852,68
CNN,1022992797312450560,Fri Jul 27 23:51:03 +0000 2018,A good end to a bad week for President Trump | Analysis by @CillizzaCNN https://t.co/T09W1sZr09 https://t.co/4UA35GKPJd,-0.1531,0.167,0.201,0.632,69
CNN,1022990283720585216,Fri Jul 27 23:41:04 +0000 2018,A clinical trial run by UCLA is testing a potentially pioneering form of immunotherapy that could turn a patient's… https://t.co/qofqzu96Oj,0.0,0.0,0.0,1.0,70
CNN,1022988077625761792,Fri Jul 27 23:32:18 +0000 2018,A new study released this week links a parasite that comes from cat feces with the lack of fear and increased risk-… https://t.co/OZxSGJeDTw,-0.5267,0.082,0.215,0.703,71
CNN,1022986524739219456,Fri Jul 27 23:26:08 +0000 2018,Six women tell The New Yorker that CBS chief Les Moonves sexually harassed them https://t.co/IXCu3LNKel https://t.co/fi2B9B5UnY,-0.5423,0.0,0.189,0.811,72
CNN,1022985261398073349,Fri Jul 27 23:21:07 +0000 2018,Sponsors are ditching the Kuwaiti Instagram influencer who complained about labor laws requiring a weekly day off f… https://t.co/twNLQ2Hfck,-0.4019,0.0,0.137,0.863,73
CNN,1022982762083635200,Fri Jul 27 23:11:11 +0000 2018,"Miyako Chiyo, the oldest person in Japan and the world, died Sunday at age 117, according to the country's Health M… https://t.co/3nAGXU8EGc",-0.5574,0.0,0.146,0.854,74
CNN,1022980887980515330,Fri Jul 27 23:03:44 +0000 2018,"RT @CNNSitRoom: Giuliani:
July 8: If Cohen believes it’s in his best to cooperate, God bless him, he should cooperate. I do not expect him…",0.8442,0.302,0.0,0.698,75
CNN,1022980233283162113,Fri Jul 27 23:01:08 +0000 2018,A zoo is accused of painting a donkey and passing it off as a zebra https://t.co/hsUiqAICZv https://t.co/Vf4mHmsoCB,-0.296,0.0,0.145,0.855,76
CNN,1022977705531387906,Fri Jul 27 22:51:05 +0000 2018,Disneyland agrees to pay its workers $15 an hour https://t.co/2zuQo7PsAh https://t.co/ypfM8JxHCt,0.1027,0.148,0.115,0.738,77
CNN,1022976039306371074,Fri Jul 27 22:44:28 +0000 2018,"LIVE NOW: Anderson Cooper Full Circle, a daily interactive news show airing on Facebook Watch… https://t.co/XZIvt2cPlu",0.0,0.0,0.0,1.0,78
CNN,1022975192652570624,Fri Jul 27 22:41:06 +0000 2018,Coke is raising soda prices because of aluminum tariffs https://t.co/fFunXkCfq6 https://t.co/VsYY6yms9O,0.0,0.0,0.0,1.0,79
CNN,1022972684446171136,Fri Jul 27 22:31:08 +0000 2018,Scientists are proposing genetically engineering the white-footed mice of Martha's Vineyard and Nantucket to rid th… https://t.co/yB5jIR8pvV,0.0,0.0,0.0,1.0,80
CNN,1022801340228149250,Fri Jul 27 11:10:16 +0000 2018,"5 things for Friday:

- Russia investigation
- North Korea
- Family separations
- Pakistan election
- Facebook… https://t.co/Oe9qI7APy4",0.0,0.0,0.0,1.0,81
CNN,1022800515288190976,Fri Jul 27 11:07:00 +0000 2018,11 endangered rhinos were moved to start a new population. 10 died https://t.co/g0KVse0sPm https://t.co/1Q2hdagc1X,-0.5574,0.0,0.231,0.769,82
CNN,1022796720177127424,Fri Jul 27 10:51:55 +0000 2018,"Miyako Chiyo, the oldest person in Japan and the world, died Sunday at age 117, according to the country's Health M… https://t.co/EW7sfa5rBb",-0.5574,0.0,0.146,0.854,83
